item	site	category	subcategory	description
Armor of Thorns Set	Dark Souls 3 Wiki	Armor	+	"
(Piece name) of Kirk, the notorious knight of Thorns. A dense patch of thorns grows from its surface.A fitting item for the murderous Kirk, for even the simple act of rolling can damage enemies when wearing this attire.
"
Dragonslayer Set	Dark Souls 3 Wiki	Armor	+	"
Golden (piece name) associated with Dragonslayer Ornstein, from the age of gods, and imbued with the strength of lightning.
In the dragonless age, this knight, who long guarded the ruined cathedral, left the land in search of the nameless king.
"
Archdeacon Set	Dark Souls 3 Wiki	Armor	+	"
White crown / Holy garb / Skirt worn by an Archdeacon of the Cathedral of the Deep.
""Presented solely to delegates of the gods.
Of the three Archdeacons of the Deep, one cast off his white crown and left the cathedral to stand by Aldrich."" (Helm)
 
""A sign of the Way of White's highest rank.
Of the three Archdeacons of the Deep, one stood over Aldrich's casket, with hope that he would return one day."" (Chest)
 
""Of the Archdeacons of the Deep, one attended to Rosaria, Mother of Rebirth, whom he deemed a goddess."" (Leggings)
 
 
"
Black Witch Set	Dark Souls 3 Wiki	Armor	+	"
The purple (armor piece) of the witch Zullie, who intended to seduce Alva the Wayfarer, but eventually became his closest supporter, spending her entire life with him.
It is said that Zullie the witch, who was never loved, nor loved another, experienced all manner of misfortune, and yet in the end, found her purpose in life.
"
Fallen Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor of an order of fallen knights who disbanded and fled but met untimely deaths.
The drab, tattered cloth conceals tough, black metal which provides dependable protection from fire.It is just possible to make out the majestic gold engravings on its surface.
"
Black Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the Black Knights who roam the lands.
The knights served the First Lord Gwyn, and followed him into the flame upon its linking. They became ash, but still wander the realms to this day.
"
Lorian's Armor Set	Dark Souls 3 Wiki	Armor	+	"
Armor of Prince Lothric's older brother Lorian. This black-dyed brass helm is patterned with flame. (Helm)This black-dyed brass armor was passed down to him from the royal family. (chest)These black-dyed brass gauntlets were passed down to him from the royal family. (Gauntlets)
Lorian, raised as a knight, is said to have been left mute and crippled by his younger brother's curse. It is also said that Lorian, in fact, wished it so.
"
Firelink Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the Soul of Cinder, a deific manifestation of the Lords of Cinder, who linked the First Flame.It resembles a knight's armor, but bears hideous burns and contortions...
..A mishappen crown can be seen upon its rear. (Helm) /..taking the shape of a deathly ribcage. (Chest)
It exists as a symbol of the great Lords and the noble act of linking the fire, though it is no more than an empty husk. (Chest, Gauntlets, Leggings)
"
Armor of the Sun Set	Dark Souls 3 Wiki	Armor	+	"
""Large, durable iron helm, known as a heaume.
This helm with a red feather is said to have belonged to a Knight of Sunlight in a previous age.
The heaume has no particular powers, but is of fine quality, and appears to have been looked after with the greatest of care."" (Helm)
""Chainmail armor and white coat featuring a large rendition of the holy symbol of the sun.
The choice attire of a singular Knight of Sunlight from a previous age. The symbol was painted by the knight himself, but the armor never bore any special power, sacred or otherwise."" (Chest)
""Durable iron bracelets protecting the wearer's wrists."" (Gauntlets)
""Chain leggings combined with iron boots."" (Leggings)
""Said to be the bracelets of a Knight of Sunlight from a previous age.
Has no particular powers, but are of fine quality, and evidently well taken care of."" (Gauntlets / Leggings) 
"
Knight Set	Dark Souls 3 Wiki	Armor	+	"
(Armor piece) of a lowly knight, fashioned from solid iron. This/these (armor piece) might be on the heftier side compared to others of their ilk, but as such offer great physical absorption in exchange for its/their imposing weight. Do not think to wear it without the necessary Vitality.
"
Silver Knight Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of the Silver Knights allegiant to the royals of old.
It is said that even after the family's passing, the knights continued to watch over their manor, and the ruined cathedral.
"
Ruin Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the company of knights who were sent to the Ringed City on an old king's orders.
The knights sought the dark soul, but were so soundly crushed, they had little choice but to swear themselves to the Judicator Giant.
The ill-fated company was later immortalized in a dark fable, inspiring the aspect of certain golems in whom their name lived on.
"
Ordained Set	Dark Souls 3 Wiki	Armor	Ashes of Ariandel Armor	"
Garb of Friede, Sister of the Painted World. A light blue dress sewn with thin fabric.
After renouncing everything, Friede discovered a people that she wished to protect, and assumed the precise form that they yearned for.
"
Iron Dragonslayer Set	Dark Souls 3 Wiki	Armor	+	"
Stark melted iron body armor of the ancient Dragonslayer Armour.
The Armour, defeated by the Champion of Ash in Lothric, was left ages to rust, until it slipped into an abyssal swamp, where it was possessed once again by the memory of the hunt. 
"
Armor of Favor Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of the pitiable Embraced Knight. Depicts the affection of goddess Fina.
""Adrift on sea of isolation, only his faith in the love of his goddess remained true, and so the knight forsook all else."" (Helm / Gauntlets / Leggings)
""The face is crafted to depict the goddess's embrace, quite ignoring the fact that her love is in fact as fickle as the weather."" (Chest)
"
Leather Armor Set	Dark Souls 3 Wiki	Armor	+	"
Broad-brimmed leather hat. Traditionally used by master archers, and especially favored by forest-dwelling hunters. The name Pharis is said to have once belonged to a hero, but is now more widely known as a style of hat.  Armor made of smooth leather. Even lighter and more flexible than most leather armors.
"
Leonhard's Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of Ringfinger Leonhard. Leonhard was born into royalty, which is believed to be the reason for his skill in both sorcery and swordsmanship.In his youth, Leonhard suffered grave burns to his entire body. His face in particular, which he hid beneath his mask, was terribly scalded. He abstained from restoring these injuries, even after becoming a Finger of Roasaria. (Mask)Indeed this dingy garb is in fact embroidered with gold thread, betraying its purpose as military wear designed for a noble. (Chest)Indeed, these dingy gauntlets are in fact decorated with silver, betraying their purpose as military wear designed for a noble. (Gauntlets)Indeed, these dingy trousers are in fact meticulously tanned, betraying their purpose as military wear designed for a noble. (Leggings)
"
Millwood Set	Dark Souls 3 Wiki	Armor	Ashes of Ariandel Armor	"
Armor worn by knights of Millwood. The charbronze breastplate and the thick black cape are adorned with the symbol of the Ethereal Oak.
When the fabled Millwood forest was discovered it was a vacant ruin. The only thing left was the Ethereal Oak, stood rotting. No corpses were discovered, yet their belongings lay neatly on the ground.
"
Assassin Set	Dark Souls 3 Wiki	Armor	+	"
Soft leather armor worn by assassins who lurk in the shadows.
The thick leather offers reasonable absorption without creating any undesired noise. A well-crafted piece of protection.
Critical spots are reinforced with metal.
"
Smough's Set	Dark Souls 3 Wiki	Armor	+	"
Grotesque armor associated with Smough, the last knight to stand in defense of the ruined cathedral.
Boasts extremely high defense and can be donned by humans, but not without great difficulty.
"
Pale Shade Set	Dark Souls 3 Wiki	Armor	+	"
 
Attire worn by those who kill in the name of the Sable Church of Londor.  
The Pale Shades of the Sable Church are all undying Hollows, giving rise to much fear and contempt.  
Their fight is one of neither honor nor exaltation, yielding nothing but withered moans.
Gold mask worn by those who kill in the name of the Sable Church of Londor.  A faint, kindly smile is bound to its surface, giving them the moniker Harlots of Death.  What lies beneath that expression, however, is nothing more than the face of a darkly shriveled Hollow. (Sneering Mask)  
"
Pontiff Knight Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of the Pontiff's Knights, now harrowed spirits of Irithyll.
The golden crown signifies those who report directly to Sulyvahn. The knights were his watchful eyes, and when needed, his punitive blades. (Crown) This blue-gray (Piece Name), shrouded in a thinly cold air, is light and brittle. (Chest, Gauntlets & Leggings)
"
Fire Keeper Set	Dark Souls 3 Wiki	Armor	+	"
Robe, Manchettes and Skirt worn by the guardian of the shrine.
The Fire Keepers were robbed of light, to better serve as vessels for souls. Only those who cherish the writhing, searing darkness were given the keeper's black attire.
"
Black Leather Set	Dark Souls 3 Wiki	Armor	+	"
Black dyed leather armor. Enables its wearer to hide in the shadows with silent finesse.
Mask worn by those with something to hide. Used to conceal the face, muffle the voice, and go by cover of darkness. (Thief Mask)
The wearer of this fine attire was admired by friends and enemies alike, for his skills were unmatched, and his heart was true as gold. As its new owner, you have quite the shoes to fill. (Black Leather Armor/Gloves/Boots)
"
Karla's Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of the dark witch Karla.
A pointed hat is the signature of a heretical sorceress. Karla, however always kept it close. (Hat)This stained (Piece Name) is torn and odorous, telling of a long journey and even longer imprisonment. It would be madness to wear such a thing. (Coat & Gloves)
"
Exile Armor Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the watchdogs of Farron's Keep.
After the Legion's Watchers became Lords of Cinder, the wolf blood dried up, and Farron was consumed by a festering wood.
Within the wood, an emaciated old wolf commands watchdogs to defend the sanctity of sleeping warriors.
Both the exiles were surely watchdogs themselves, for Farron has always been a land of itinerants.
"
Outrider Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor of an Irithyll outrider knight. Enveloped in a dimly cool air.
The knights were given the eyes of the Pontiff, but the eyes transformed them into savage, raving warriors who only knew how to serve as mindless guards.
"
Lothric Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor of a celebrated Lothric knight. A strong steel armor, if a little worn.
The Knight has served as one of the Three Pillars since ancient times, and shares place alongside the wyverns as a symbol of Lothric.
Only those possessing a knight's resolve are fit to wear this garment.
"
Evangelist Set	Dark Souls 3 Wiki	Armor	+	"
Robe of an evangelist sent from the cathedral. These teachers, all women, came to enlighten inhabitants of the Undead Settlement and sent carriers on the path of sacrifice.
"
Deserter Set	Dark Souls 3 Wiki	Armor	+	"
Common soldier's armor. It's insignia is worn beyond recognition.
This musty, rusted hunk of metal befits one reduced to thievery.
"
Prayer Set	Dark Souls 3 Wiki	Armor	+	"
Prince Lothric's hood, robe and skirt.The prince, destined to be a Lord of Cinder, was cherished by the royal family, despite being born into illness, a frail and shriveled child.His swaddling, clothes were made of aged, coarse cloth used in ancient prayer, and are all that he has ever worn.
"
Catarina Set	Dark Souls 3 Wiki	Armor	+	"
Distinctively shaped armor worn by the Knights of Catarina.
Often ridiculed for its onion-like shape, infuriating the country's proud knights, but the masterfully forged curved design makes it very effective for deflective blows.
"
Brass Set	Dark Souls 3 Wiki	Armor	+	"
Armor of a knight once known as the Darkmoon. It is said that this brass armor hides something hideous within.
Something about its silhouette suggests femininity.
"
Havel's Set	Dark Souls 3 Wiki	Armor	+	"
Armor as if hewn from a giant boulder. Highly protective, but excessively heavy.
The warriors who followed Havel the Rock never flinched, nor retreated from battle, crushing any foe that stood in their way.
"
Worker Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) worn by inhabitants of the undead Settlement.
Official attire for the dissection and burial of undead. Naturally the ceremonial significance of such work is long forgotten,
Indeed, no one could continue to entertain such horrors.
"
Shira's Set	Dark Souls 3 Wiki	Armor	+	"
Armor of Shira, knight in service to Filianore. A rare women's piece from ancient times.
With a spun gold shawl draped over the silver breastplate and a green woven skirt, this armor offers a subdued yet refined elegance, apropos to both a handmaiden of the Princess and one whose veins coarse with royal blood.
"
Ringed Knight Set	Dark Souls 3 Wiki	Armor	+	"
Malformed black armor of the Ringed Knights. The armor of early men was forged in the Abyss, and betrays a smidgen of life.
For this reason the gods cast a seal of fire upon such armor, and those who possessed them.
"
Black Set	Dark Souls 3 Wiki	Armor	+	"
Attire of the three mentors of the Sable Church of Londor.....this billed mask belongs to Yuria, the second eldest. (Helm)..this pitch-black dress resembles a mourning dress. (Dress)..these black leggings/gauntlets are hidden by the dress. (Leggings & gauntlets)These maidens of a Primordial Serpent were renowned as founders of the Sable Church, which offered salvation for Hollows. (Helm & Dress)It is apparent that the women in black were highly skilled fencers, capable of founding the Sable Church between just the three of them. (Leggings & Gauntlets)
"
Vilhelm's Set	Dark Souls 3 Wiki	Armor	Ashes of Ariandel Armor	"
The black (piece name) of Vilhelm, Knight of Londor, and a nice fit for any lean Hollow.This hollow knight, who served the three sisters who founded the Sable Church, was particularly loyal to the eldest, and was known as a cold-blooded hangman.
"
Grave Warden Set	Dark Souls 3 Wiki	Armor	+	"
Rotting, tattered skirt, robe, hood and wrap. Attire of grave wardens at the Cathedral of the Deep.
Grave wardens were tasked with disposing of the ever rising corpses that plagued the cathedral. Their clothes are utterly putrid, drenched in the blood and mucilage of their undertaking.
"
Harald Set	Dark Souls 3 Wiki	Armor	+	"
Armor worn by the Harald Legion, who sought the dark soul.
The armor sank into the dark with the legion, where their cavities bloated in grotesque displays, never again to fit any ordinarily-shaped body.
"
Lapp's Set	Dark Souls 3 Wiki	Armor	+	"
Steel armor of the amnesiac Lapp.
This plate-armor body, that covers the torso cleanly without even slight gaps, provides heavy defense.
Quite fit to conceal a hollowed body, and indeed one's very identity.
"
Old Sorcerer Set	Dark Souls 3 Wiki	Armor	+	"
Traditional attire worn by sorcerers of the Vinheim Dragon School.
Long ago, sorcerers were said to always dress properly, even while on distant journeys of discovery, even before such journeyes were established curriculum.
"
Eastern Armor Set	Dark Souls 3 Wiki	Armor	+	"
Distinctive armor made in an Eastern land.
The exquisite craftmanship and artistic design made these prized pieces in the collection of any nobleman.
Offers excellent damage absorption, particularly from slashing attacks from katanas, which are commonly encountered threats in battles fought in the East.
"
Cleric Set	Dark Souls 3 Wiki	Armor	+	"
Garb worn by a cleric turned undead. Unmistakable vibrant blue robes.
It is said that the blue-robed travelers were entrusted with a duty.
They bore large covers on their backs to ensure that they would not become seedbeds for spreading darkness.
"
Winged Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the Winged Knights, who swore themselves to the Angels.
Worship of the divine messengers was viewed as heresy in Lothric and unrecognized by any of the Three Pillars of rule.
This is believed to be why Gertrude, the Heavenly Daughter, was imprisoned in the lofty cell of the Grand Archives.
"
Cathedral Knight Set	Dark Souls 3 Wiki	Armor	+	"
Massive iron armor worn by knights serving the Cathedral of the Deep.
Repulsive creatures of the deep are sure to attract the foolish, but the cathedral knights are prepared to meet such intruders head on with their more than ample might.
"
Wolf Knight Set	Dark Souls 3 Wiki	Armor	+	"
Helm of a knight tainted by the dark of the Abyss. The twilight blue tassel is damp, and will ever remain so.
A vanquished knight left behind only wolf's blood, and legacy of duty. The Undead Legion of Farron was formed to bear his torch, and the armor of these Abyss Watchers suggests their own eventual end.
"
Pyromancer Set	Dark Souls 3 Wiki	Armor	+	"
Attire of pyromancers of the Great Swamp. Comprised of bronze ornamentation and animal pelt.
In the Great Swamp, bronze was used ritualistically to ward off evil spirits and keep darkness at bay.
"
Follower Set	Dark Souls 3 Wiki	Armor	Ashes of Ariandel Armor	"
Armor worn by the Farron Followers.
When a warrior of Farron fell to the Abyss, the tall, lean Followers, with their hollowed eyes, quiety appeared in groups to hunt them down. 
Farron and its Watchers fell to ruin, but the Followers survived as a wandering pack of Hollows.
"
Hard Leather Armor Set	Dark Souls 3 Wiki	Armor	+	"
Armor made of thick, layered leather.
Used by warriors of old, but one can still expect sound defense.
"
Court Sorcerer Set	Dark Souls 3 Wiki	Armor	+	"
Armor worn by court sorcerers of the Profaned Capital.
The tall, dark headpiece and formal gold stitching  suggests they may have also been oracles.
There are many sorcerers who claim to heirship to the great sage ""Big Hat"" Logan, and the Profaned Capital houses on of two leading schools.
"
Sorcerer Set	Dark Souls 3 Wiki	Armor	+	"
Attire of a sorcerer from the Vinheim Dragon School. Long, ash-colored robes.
Underneath is a deep blue sorcerer's coat; conventional uniform of the academy.
"
Painting Guardian Set	Dark Souls 3 Wiki	Armor	+	"
Attire of the Painting Guardians, whose forms are described in the mythology of heretics.A smooth pale hood that deters magic.The hunchbacked teller of ancient tales describes unwanted souls who are unwelcome across the lands, and are eventually drawn into a cold, painted world.
"
Deacon Set	Dark Souls 3 Wiki	Armor	+	"
Robe and Skirt worn by deacons of the Cathedral of the Deep, worn on the inside of the deep red robe.
In time, those dedicated to sealing away the horrors of the Deep succumbed to their very power. It seems that neither tending to the flame, nor the faith, could save them.
"
Dragonscale Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of a nameless king who was ally to the ancient dragons. This golden crown, buried amidst long strands of bristling ash, is said to closely resemble that of the First Lord. (Helm)Dragon scales are razor-sharp and cannot be burned. (Chest)
"
Elite Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor said to have been given to elite knights of fallen Astora.
The mere mention of Astora invoked wistful pangs, and perhaps it was such a dream that drew Anri to this faraway home known only by name.
"
Cornyx's Set	Dark Souls 3 Wiki	Armor	+	"
Attire of pyromancers of the Great Swamp, particularly favored by old sages.The large blindfold blocks out unnecessary light, allowing one to observe a pyromancy's true essence.The flame reveals all, and obscures all. (Helm)Attire of Cornyx, pyromancer of the Great Swamp.In the Great Swamp, it was customary to adorn oneself with articles of nature. Cornyx favored the use of raven feathers.Ravens are said to have once been Firelink messengers, guiding the undead to the land of ancient gods. (Chest)The bronze ornamentation serves to ward off evil spirits. (Gauntlets)This long skirt emulates those worn by witches, who were the forebearers of pyromancy. (Skirt)
"
Maiden Set	Dark Souls 3 Wiki	Armor	+	"
White robe worn by traveling maidens. Part of their formal attire, regardless of rank.
It is soft and well-made, but ill-suited for use in battle.
"
Executioner Set	Dark Souls 3 Wiki	Armor	+	"
Steel armor of Horace the Hushed, who took a liking to its cold, bulky insides.
The original owner was said to be a corrupt executioner, who was killed and stripped of his armor.
Horace is one of only two children to escape Aldrich's clutches.
"
Slave Set	Dark Souls 3 Wiki	Armor	Ashes of Ariandel Armor	"
Armor Issued to slave knights. The fine craftsmanship made this a symbol of honor.
Long ago, only the Undead served as slave knights, warriors used as fodder in the bleakest of battles.
They grew decrepit, their skin charred black and their bones twisted. Eventually they went outright mad, but were never relieved from duty.
"
Black Iron Set	Dark Souls 3 Wiki	Armor	+	"
Armor made of black iron, from the set of armor for which Knightslayer Tsorig was infamously known.Offers extensive and particularly effective protection from fire.
"
Undead Legion Set	Dark Souls 3 Wiki	Armor	+	"
Attire of the Abyss Watchers, the Undead Legion of Farron.
A black-dyed leather vest worn over chainmail. (Chest)Black-dyed leather tied around the arms, with only the left fitted with a gauntlet. (Gauntlets)The iron kneecaps originated from their sword techniques. (Leggings)
These undead warriors vowed to partake of wolf blood. They acted in the dark, seeking out any sign of the Abyss, fighting a constant war with its abominations. This pointed steel helm was a distinct symbol of the Legion, shirked as a sinister omen by the masses.
"
Faraam Armor Set	Dark Souls 3 Wiki	Armor	+	"
This set is named after a god of war.
The armor of the Forossa Lion Knights was preserved even after the destruction of their homeland, and is mentioned in numerous legends, alongside the names of those who are said to have gone beyond death.
"
Master's Set	Dark Souls 3 Wiki	Armor	+	"
A terribly worn shirt/manchettes.
Men are fond of weaving tales to explain the raggedness of their garb.
My sixth sense warned me of danger, and I danced between flurries of blades unscathed, but alas, my clothes went to tatters.
"
Morne's Set	Dark Souls 3 Wiki	Armor	+	"
Unusual helm bestowed upon knights of Carim. (Helmet.)
Black (armor/gauntlets/leggings) bestowed upon knights of Carim.
Modeled on Morne, the Archbishop's apostle, cast from a unique mineral resembling stone.
A Carim knight will dedicate an entire career to attending a single maiden, just as Morne once served one goddess alone.
"
Sellsword Set	Dark Souls 3 Wiki	Armor	+	"
Metal (Piece Name) interwoven with coarse cloth. Able to endure the hardships of battle and prolonged travel.
It is light considering the build, striking a fine balance between absorption and substance. Frequent shield users lighten the load by wearing a gauntlet on only one arm.These cloth trousers and leather boots are of no real note, but are durable and allow for easy movement.
"
Dark Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of the Darkwraiths, relics of a small country that fell to the dark long ago.Looks as if it may crumble to dust at any moment.
The Darkwraiths were the oldest of the Red Eye Invaders, and rumored to have served a Primordial Serpent.
"
Mirrah Chain Set	Dark Souls 3 Wiki	Armor	+	"
Formal attire of the honorable knights of Mirrah, featuring their heraldry, a stag set against a blue field.
Oddly, it was a dishonorable deserter who wore this attire most religiously.
"
Northern Armor Set	Dark Souls 3 Wiki	Armor	+	"
Iron (piece name) of a stalwart northern warrior. Engraved with an ornate pattern. (Helm)Supported by interwoven chainmail. (Chest)Made of thick leather. (Gloves)Thick leather boots lined with fur. (Trousers)
Iron defensive wear grants superior absorption. Being from the north, it should also offer resistance to the cold.
"
Shadow Set	Dark Souls 3 Wiki	Armor	+	"
Black cloth (Piece Name) worn by spooks from an Eastern land. Sacrfices defense for greater mobility.
The late King Oceiros was obsessed by dragons, to the extent that he would later be known as the Consumed King. Countless assassins were sent to end his reign, but none returned.
"
Chain Armor Set	Dark Souls 3 Wiki	Armor	+	"
Chainmail armor of thin interlinking rings of steel.
Popular due to its ease of crafting, respectable damage absorption, and light weight.
Knights may favor imposing armor, but for warriors on the battlefield, that which keeps them alive is armor enough.
"
Mirrah Set	Dark Souls 3 Wiki	Armor	+	"
Mask attached to a ceremonial hat.A Hollow once fought valiantly with this mask, but feared the fading of her self, and implored a comrade remember her name.Perhaps that is why this gentleman's mask is named after a woman.  (Helm)Garb worn by Mirrah Knights sent on journeys. This hard leather vest is bestowed only upon proven knights. (Vest)Knights travel afar to fulfill their sacred duties, but few are ever able to deliver on their vows.
"
Xanthous Set	Dark Souls 3 Wiki	Armor	+	"
Crown made in imitation of a divine creature of Oolacile, land of ancient, golden sorceries.
Xanthous clothing is the mark of a researcher of lost sorceries, and the oversized crown is emblematic of their work. Such a curious pursuit is surely nothing to be ashamed of. (Crown)
 
Yellowish overcoat covering a band of brass medallions.
Xanthous clothing is the mark of a researcher of lost sorceries, and the number of medallions denotes their success. A point of pride for the researchers, even if its signficance is lost on others. (Overcoat)
 
Yellowish gloves.
Xanthous clothing is the mark of a researcher of lost sorceries, and it is said that with golden sorceries, one could manipulate light. (Gloves)
 
Yellowish trousers.
Xanthous clothing is the mark of a researcher of lost sorceries, and it is said that with golden sorceries, one could manipulate light. (Trousers)
"
Jailer Set	Dark Souls 3 Wiki	Armor	+	"
Robe worn by jailers of Irithyll Dungeon. Originally ritualistic formal wear.
The jailers were among the few survivors inhabiting the Profaned Capital, later serving under Pontiff Sulyvahn. Perhaps the screams emanating from the cells help them forget their old home.
"
Sunless Set	Dark Souls 3 Wiki	Armor	+	"
Attire of a knight from the Sunless Realms, known for their resistance to both magic and the dark.Formed of a silk veil and silver headband. (Helm)Metal plating and chainmail, treated with silver. (Chest)Iron gauntlets, partially treated with silver. (Gauntlets)Metal leggings and chainmail, treated with silver. (Legs)
Sunless Knights serve the nameless moon, and perhaps it is for this reason the attire casts a feminine silhouette.
"
Drakeblood Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the Drakeblood Knights, worshippers of the blood of dragons. The red cloth is said to symbolize their yearning for blood.
Dragon worship has captured the hearts and minds of warriors across the lands for many ages.Perhaps such warriors are attracted to doctrines of few words.
"
Antiquated Set	Dark Souls 3 Wiki	Armor	+	"
Dress sewn in a long-lost fashion.
The elaborately embroidered, ivory-colored silk is imbued with ancient magic power.
No protection is offered by this garment, as it was never intended for battle.
"
